,OF_ID,address,city,state,stateFIPS,zip,x,y,name,website,facebook,twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
680,4022245,26 NE 80th Street,Spickard,Missouri,29,64679.0,-93.588959,40.189456,Homestead Hill Farm & Nursery,homesteadhillfarming.com,https://www.facebook.com/HomesteadHillFarmandNursery/,,04/01/2017 to 12/01/2017,Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 12:00 PM - 4:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; Soap; Wild harvested forest products;,,,,,,,,,,,,,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
681,4017329,175 Olsen Rd,Gwinn ,Michigan,26,49841.0,-87.39874499999999,46.405359000000004,Homestead Honey Farm,,https://www.facebook.com/HomesteadHoneyFarm,,09/01/2014 to 10/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,"Honey is sold using an ""Honor System"" honey stand.",Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
682,4000943,Box 532,Oakland,Iowa,19,51560.0,-95.3957997,41.3094375,Honey Creek Farms ,neverendingharvest.com,https://www.facebook.com/neverendingharvestvideos,,,,,Baked goods; Canned or preserved food; Fresh fruits; Fresh vegetables; Poultry products;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
683,4017537,1250 Kinderhook Rd ,Chittenango,New York,36,13037.0,-75.913081,43.064624,Honey Hill Orchard & Apiaries,,Honey Hill Orchard & Apiary,,08/16/2014 to 11/08/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,"Roadside stand, additional hours available by appointment",Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
684,4017754,1350 Stoney Creek Dr,Cedar Hill,Texas,48,75104.0,-96.937545,32.561252,Honey's Acres Farm,,Honey's Acres Farm,,01/01/2016 to 12/31/2016,,,Baked goods; Canned or preserved food; Eggs; Herbs; Fresh vegetables; Grains and/or flour; Honey; Poultry products; Non-poultry meat;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
685,4004013,16100 FM 2590,Amarillo,Texas,48,79119.0,-101.937588,35.04645,Honey's Farm Fresh,www.honeysfarmfresh.com,https://www.facebook.com/pages/Honeys-Farm-Fresh/201738469838822,,01/01/2015 to 12/31/2015,,,Eggs; Honey; Poultry products; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
686,4013856,897 Redwood Road,Broken Bow,Oklahoma,40,74728.0,-94.774638,34.054489000000004,HoneyBear Ranch,www.honeybear-ranch.com,HoneyBear Ranch,,01/01/2015 to 03/01/2015,Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,,Canned or preserved food; Eggs; Nursery stock;,04/01/2015 to 08/01/2015,Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,,Bedding plants; Canned or preserved food; Eggs; Herbs; Fresh vegetables; Nursery stock;,09/01/2014 to 12/31/2014,Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,,Bedding plants; Canned or preserved food; Eggs; Herbs; Nursery stock;,,,,,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;   Other: Spring and Fall Planting Festivals with guest speakers who are experts in their field.;,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
687,4000941,9642 Randle Road,Williamsport,Ohio,39,43164.0,-83.129594,39.6525,Honeyrun Farm,www.honeyrunfarm.com,https://www.facebook.com/honeyrunfarm,,01/01/2014 to 12/31/2014,Mon: 7:00 AM - 8:00 PM;Tue: 7:00 AM - 8:00 PM;Wed: 7:00 AM - 8:00 PM;Thu: 7:00 AM - 8:00 PM;Fri: 7:00 AM - 8:00 PM;Sat: 7:00 AM - 8:00 PM;Sun: 7:00 AM - 8:00 PM;,Farmstand operates via the honor system.,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
688,4003158,4333 Kingston Hwy,Loudon,Tennessee,47,37774.0,-84.381906,35.838957,Honeys Blueberry Farm,,,,05/22/2014 to 08/30/2014,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 7:00 PM;Thu: 8:00 AM - 7:00 PM;Fri: 8:00 AM - 7:00 PM;Sat: 8:00 AM - 7:00 PM;,Open 7 days in July,Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,0,0,0
689,4016577,8276 Ibis Street,Sarasota,Florida,12,34241.0,-82.434218,27.239731,Honeyside Farms,www.honeysidefarms.com,https://www.facebook.com/HoneysideFarms,,02/21/2015 to 03/29/2015,Sat: 9:00 AM - 1:00 PM;Sun: 9:00 AM - 1:00 PM;,Call to check dates,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,0,0,0
690,4017605,,Clare,Michigan,26,48617.0,-84.768971,43.85151,Honor Box Produce by Crawford Farms,http://www.MichiganFarmFreshProduce.com,https://www.facebook.com/MichiganFarmMarket,,05/01/2015 to 12/31/2015,,Open Every Day From Daylight Until Dark. Honor Box When We Aren't There,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products;,09/15/2015 to 12/31/2015,,,Fresh fruits; Deer Feed;,,,,,,,,,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, Other: We have lots of Pumpkins and Fall Decor in the Fall!;,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
691,4003853,3801 Straight Hill Rd,Hood River,Oregon,41,97031.0,-121.54337350000002,45.6152453,Hood River Lavender Farm,http://hoodriverlavender.com,www.facebook.com/hoodriverlavender,https://twitter.com/Lavenderfarm,05/01/2015 to 10/31/2015,Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 11:00 AM - 5:00 PM;,Closed Monday and Tuesday,Canned or preserved food; Coffee and/or tea; Cut flowers; Herbs; Nursery stock; Soap;,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Pick Your Own/U-Pick operation; Tours of manufacturing facilities;  Other: Lavender Festival July 18 & 19, 2015;",0,0,0,0,1,1,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
692,4022401,10401 Scott Street,Houston ,Texas,48,77051.0,-95.367588,29.645582,Hope Farms Market,Www.hopefarmshtx.org,@HopeFarmsHTX,,01/01/2019 to 12/31/2019,Wed: 4:30 PM - 6:30 PM;Sat: 9:00 AM - 12:00 PM;,,Bedding plants; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",0,1,1,1,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,1,1
693,4003628,86 Old Spring Hill Rd,Scottsville,Virginia,51,24590.0,-78.4628,37.808923,"Hope of Glory Farm, LLC",http://www.hopeofgloryfarm.com/,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
694,4014440,434 Camden Road,Hope,Maine,23,4847.0,-69.15673879999999,44.2636548,Hope Orchards,www.hopeorchards.com,www.facebook.com/HopeOrchards,,09/13/2014 to 09/30/2014,Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products;,10/01/2014 to 10/31/2014,Wed: 12:00 PM - 6:00 PM;Thu: 12:00 PM - 6:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas without tables; Picnic areas with tables; ,0,0,1,1,0,1,1,1,0
695,4017143,14242 River Road,South Boston,Virginia,51,24592.0,-79.1248697,36.6753273,"Hudson Heritage Farms, LLC",https://sites.google.com/site/hudsonheritagefarms/,https://www.facebook.com/pages/Hudson-Heritage-Farms-LLC/172016466152452,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
696,4017169,616 Stout St,Walsenburg ,Colorado,8,81089.0,-104.79355179999999,37.630088799999996,Hugs Farm,www.HugsFarm.weebly.com,,,05/01/2014 to 10/01/2014,Mon: 8:00 AM - 12:00 PM;Tue: 8:00 AM - 12:00 PM;,Call for  appointment. Come to the Market In Walsenburg at 6th & Main Fridays 3:00-6:00,Canned or preserved food; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation;  Other: Call for appointment. We also offer farming services to your location;,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,0,1
697,4017477,5095 old state rd,Edinboro,Pennsylvania,42,16412.0,-80.130026,41.932811,Hulings Blueberries and Farm Market,hulingsblueberries.com,Hulings Blueberries,,07/07/2014,Mon: 9:00 AM - 7:00 PM;Tue: 9:00 AM - 7:00 PM;Wed: 9:00 AM - 7:00 PM;Thu: 9:00 AM - 7:00 PM;Fri: 9:00 AM - 7:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 10:00 AM - 6:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Cut flowers; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Soap;,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
698,4023496,50 Lake Rd,Hamburg,Pennsylvania,42,19526.0,-75.887686,40.498129,"Humming Hills Farm, LLC",https://humminghillsfarm.com,https://facebook.com/humminghillsfarm,,01/01/2020 to 12/31/2020,,"By appointment;Also hours at Leesport Farmer's Market on Wednesdays, and Renninger's in Kutztown on Fridays and Saturdays",Canned or preserved food; Eggs; Herbs; Honey; Microgreens;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
699,4022489,6501 W Honey Ln,Martinsville,Indiana,18,46151.0,-86.552612,39.487286,Hunter's Honey Farm,HuntersHoneyFarm.com,Hunter's Honey Farm,Hunter's Honey Farm,01/01/2020 to 12/31/2020,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;,Closed Sunday,Canned or preserved food; Eggs; Honey; Prepared foods; Soap; Gourmet honey products;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; Hay rides;  Other: Forestry tour;,0,1,0,1,0,1,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,0
700,4017668,935 Bunch Lane,Oak Harbor,Washington,53,98277.0,-122.560077,48.323751,Hunters Moon Farm,www.huntersmoonorganics.com,https://www.facebook.com/pages/Hunters-Moon-Farm/764648210260935,,07/26/2015 to 09/30/2015,Tue: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,We recommend you call before coming for u-pick blueberries to ensure that there is picking that day.,Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,0,0,0
701,4017155,46 Huntoon Road,Danbury,New Hampshire,33,3230.0,-71.860923,43.512655,Huntoon Farm,huntoonfarm.com,https://www.facebook.com/HuntoonFarm,,06/07/2014 to 06/29/2014,Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Eggs; Poultry products; Prepared foods; Non-poultry meat;,07/03/2014 to 09/01/2014,Mon: 10:00 AM - 7:00 PM;Thu: 10:00 AM - 7:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,,Baked goods; Crafts and/or woodworking items; Eggs; Poultry products; Prepared foods; Non-poultry meat;,09/07/2013 to 10/27/2013,Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Crafts and/or woodworking items; Dairy products; Eggs; Herbs; Poultry products; Prepared foods; Non-poultry meat;,,,,,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Educational tours/ classes; Hay rides; ,0,1,0,0,0,0,0,1,0,0,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,1,1
702,4017361,220 Moores Mill Rd.,Pelzer,South Carolina,45,29669.0,-82.49632270000001,34.6826653,Hurricane Creek Farms,www.hurricanecreekfarms.com,https://www.facebook.com/HurricaneCreekFarms,,01/01/2014 to 12/31/2014,Thu: 1:00 PM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;,,Canned or preserved food; Dairy products; Herbs; Fresh vegetables; Grains and/or flour; Honey; Non-poultry meat;,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
703,4017364,975 S. Windsor St,South Royalton,Vermont,50,5068.0,-72.5098749,43.809669,Hurricane Flats,www.hurricaneflats.com,https://www.facebook.com/HurricaneFlats,,06/17/2014 to 10/31/2014,Mon: 7:00 AM - 8:00 PM;Tue: 7:00 AM - 8:00 PM;Wed: 7:00 AM - 8:00 PM;Thu: 7:00 AM - 8:00 PM;Fri: 7:00 AM - 8:00 PM;Sat: 7:00 AM - 8:00 PM;Sun: 7:00 AM - 8:00 PM;,,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
704,4003085,1101 Shell Point Rd East,Ruskin,Florida,12,33570.0,-82.4200797,27.720547999999997,Hydro Harvest Farms,http://www.hydroharvestfarms.com/,https://www.facebook.com/hydroharvestfarms,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 11:00 AM - 4:00 PM;,,Bedding plants; Canned or preserved food; Herbs; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation;  Other: Pumpkin Patch and Christmas Tree. Hydroponic Growers Classes;,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,1
705,4017642,2557 Roanoke Road,Daleville,Virginia,51,24083.0,-79.9099472,37.4210502,Ikenberry Orchards,Ikenberryorchards.com,Ikenberry Orchards,,01/01/2015 to 12/31/2015,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,"Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Nuts; Prepared foods; Non-poultry meat; Soap; Wine; gift baskets, gifts, home decor;",,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
706,4017173,N8536 Pelkey Rd K 3,Stephenson,Michigan,26,49887.0,-87.547894,45.421889,Immerfrost Farm,ImmerfrostFarm.com,http://goo.gl/qlvwg,https://www.twitter.com/ImmerfrostFarm,05/17/2015 to 09/15/2015,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 3:00 PM - 6:00 PM;Sun: 12:00 PM - 6:00 PM;,Open by appointment or by chance.  Call ahead to be certain.,Bedding plants; Cut flowers; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
707,4000924,,Angier,North Carolina,37,27501.0,-78.716179,35.512589,In Theory Farm,http://www.intheoryfarm.com/,https://www.facebook.com/intheoryfarm,,01/01/2014 to 12/31/2014,,By appointment only,Dairy products; Eggs; Pet food; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
708,4017151,824 Indian Valley Post  Office Rd,Indian Valley,Virginia,51,24105.0,-80.56288,36.900940000000006,Indian Valley Farms LLC,,https://www.facebook.com/pages/Indian-Valley-Farms/127404783941073,,01/01/2014 to 12/31/2014,,call ahead to find out what is available and when I will be here,Eggs; Fresh fruits; Fresh vegetables; Honey; baby ginger;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
709,4017342,1400 Seeley Chapel Rd,Connerville,Oklahoma,40,74836.0,-96.628693,34.460187,Inslee Fish Farm,,https://www.facebook.com/pages/Inslee-Fish-Farm/123937417683643,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;,,Crafts and/or woodworking items; Eggs; Fish and/or seafood; Herbs;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
710,4017172,4505 Tryon Road,Raleigh,North Carolina,37,27606.0,-78.71583199999999,35.748489,Inter-Faith Food Shuttle Tryon Road Farm Stand,http://foodshuttle.org/,https://www.facebook.com/InterFaithFoodShuttle,https://twitter.com/FoodShuttle,05/09/2015 to 05/30/2015,Fri: 2:00 PM - 6:00 PM;Sat: 9:00 AM - 1:00 PM;,Closed Memorial Weekend (May 22-23),Cut flowers; Eggs; Herbs; Fresh vegetables;,06/01/2015 to 10/31/2015,Thu: 2:00 PM - 6:00 PM;Fri: 2:00 PM - 6:00 PM;Sat: 9:00 AM - 1:00 PM;,Closed July 3rd and July 4th,Cut flowers; Eggs; Herbs; Fresh vegetables;,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  ,1,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,1
711,4017301,7575 Iron Mountain Blvd.,Stagecoach,Nevada,32,89429.0,-119.451205,39.337718,Iron Mountain Nursery & Farm__On-Farm Farmers Market,https://www.imnandf.com,https://www.facebook.com/ironmountainnurseryandfarm,,01/01/2015 to 12/31/2015,Sat: 10:00 AM - 3:00 PM;Sun: 11:00 AM - 3:00 PM;,Summer hours: Wed-Sunday 9AM - 5PM for nursery hours.  March 15 to October 15,Bedding plants; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; House Plants- We are the only houseplant nursery in Nevada;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,1
712,4015776,2060 Bladwin Road,Lapeer,Michigan,26,48446.0,-83.34060699999999,42.997927000000004,Ives Organics,,www.Facebook.com/IvesOrganics ,,05/30/2014 to 09/30/2014,Sun: 9:00 AM - 5:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
713,4022375,8354 DUSTMAN RD,WORDEN,Illinois,17,62097.0,-89.88166899999999,38.960479,J N' J Cattle Co.,,www.facebook.com/jnjcattle,,01/01/2018 to 12/31/2018,,By appointment;Please message or call to place an order or setup an appointment,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
714,4015759,1219 Saint Michael Rd,Southside,Tennessee,47,37171.0,-87.32,36.317353000000004,J&J Century Farm,jandjcenturyfarm.com,https://www.facebook.com/pages/JJ-Century-Farm/119301329270,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;Sun: 1:00 PM - 5:00 PM;,,Eggs; Fish and/or seafood; Herbs; Fresh fruits; Fresh vegetables; Prepared foods;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo;  Other:  playground, weddings;",1,1,0,1,1,0,0,1,1,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
